Data;Descrição;Valor;;Banco;;Tipo de Despesa;;Mês;Ano;Dia;Grupo de Dias;Gasto Excessivo
29/07/2024;Uber - NuPay;R$ 15,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2024;segunda-feira;Dias Úteis;Dentro da Média
29/07/2024;Mp *Cantocriador;R$ 18,50;PET;Nubank;Crédito;Fixa;Willian;julho;2024;segunda-feira;Dias Úteis;Dentro da Média
29/07/2024;Pg *Ton Connect Barb;R$ 46,00;MODA;Nubank;Crédito;Fixa;Willian;julho;2024;segunda-feira;Dias Úteis;Acima da Média
29/07/2024;Uber - NuPay;R$ 4,58;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2024;segunda-feira;Dias Úteis;Dentro da Média
30/07/2024;Uber - NuPay;R$ 4,36;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2024;terça-feira;Dias Úteis;Dentro da Média
30/07/2024;Uber - NuPay;R$ 4,37;TRANSPORTE;Nubank;Crédito;Variável;Willian;julho;2024;terça-feira;Dias Úteis;Dentro da Média
01/08/2024;Dm *Spotify;R$ 21,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
01/08/2024;Uber - NuPay;R$ 4,44;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
01/08/2024;Uber - NuPay;R$ 13,83;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
01/08/2024;Uber - NuPay;R$ 27,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
02/08/2024;Uber - NuPay;R$ 12,14;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sexta-feira;Final de Semana;Dentro da Média
03/08/2024;Uber - NuPay;R$ 14,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
06/08/2024;Uber - NuPay;R$ 16,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
06/08/2024;Uber - NuPay;R$ 6,08;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
06/08/2024;DES: MARIA DE LOURDES DA S 05/08;R$ 16,00;OUTROS;Bradesco;A vista;Variável;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
06/08/2024;DES: MARIA DE LOURDES DA S 05/08;R$ 20,00;OUTROS;Bradesco;A vista;Variável;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
06/08/2024;DES: Anderson Gomes Cunha 06/08;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
06/08/2024;DES: THAYANE SHYARA DO NAS 05/08;R$ 8,50;ALIMENTACAO;Bradesco;A vista;Variável;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
08/08/2024;ENERGISAPARAIBA DISTE ENESA - Parcela 2/2;R$ 65,77;LUZ;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Uber - NuPay;R$ 16,00;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Amazon Marketplace - Parcela 4/12;R$ 31,79;COMPRAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Cartola Pro - Parcela 5/8;R$ 6,23;COMPRAS;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;CAGEPA - Parcela 2/2;R$ 49,94;AGUA;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Htm*e.B.A - Esta - Parcela 4/12;R$ 54,69;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Htm*Trilha em da - Parcela 2/11;R$ 7,29;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Polyanna Sousa - Parcela 2/6;R$ 22,46;COMPRAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Natura Propria - Manga - Parcela 2/4;R$ 39,98;COMPRAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Uber - NuPay;R$ 15,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Dl*Sheincom - Parcela 2/5;R$ 61,50;MODA;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Food - Parcela 2/4;R$ 10,90;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Farmacia Pague Menos - Parcela 5/5;R$ 25,89;SAUDE;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
08/08/2024;Pp *Rosaimperia - Parcela 5/5;R$ 73,61;MODA;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Parcelamento de Fatura - Parcela 3/3;R$ 133,00;EMPRESTIMO;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
08/08/2024;Tim - Parcela 2/2;R$ 36,53;TELEFONE;Nubank;Crédito;Fixa;Willian;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
09/08/2024;Uber - NuPay;R$ 17,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sexta-feira;Final de Semana;Dentro da Média
10/08/2024;Uber - NuPay;R$ 15,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
10/08/2024;Uber - NuPay;R$ 17,95;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
10/08/2024;Mp *Hbomaxassin;R$ 24,43;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
10/08/2024;Uber - NuPay;R$ 18,95;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
10/08/2024;Amazonprimebr;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
10/08/2024;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
11/08/2024;Galeguinho Vascaino;R$ 21,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;domingo;Final de Semana;Dentro da Média
11/08/2024;Uber - NuPay;R$ 24,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;domingo;Final de Semana;Dentro da Média
11/08/2024;Cinepolis Mangabeira;R$ 76,00;LAZER;Nubank;Crédito;Variável;Willian;agosto;2024;domingo;Final de Semana;Acima da Média
11/08/2024;Maria Xique Xique Casa;R$ 43,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;domingo;Final de Semana;Acima da Média
11/08/2024;Rosimarymesquita - Parcela 1/2;R$ 22,50;COMPRAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;domingo;Final de Semana;Dentro da Média
12/08/2024;Cantocriador;R$ 18,50;PET;Nubank;Crédito;Fixa;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
12/08/2024;Mp *Melimais;R$ 17,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
12/08/2024;Quitanda;R$ 69,70;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Acima da Média
12/08/2024;Uber - NuPay;R$ 4,77;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
12/08/2024;Uber - NuPay;R$ 14,17;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
12/08/2024;Gelateria Mimmo;R$ 21,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
12/08/2024;Totalpass;R$ 59,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;segunda-feira;Dias Úteis;Acima da Média
13/08/2024;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
15/08/2024;Adobe;R$ 165,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;quinta-feira;Dias Úteis;Acima da Média
16/08/2024;BRISANET - Parcela 1/2;R$ 64,53;INTERNET;Nubank;Crédito;Fixa;Willian;agosto;2024;sexta-feira;Final de Semana;Acima da Média
16/08/2024;Uber - NuPay;R$ 8,41;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sexta-feira;Final de Semana;Dentro da Média
18/08/2024;Uber - NuPay;R$ 18,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;domingo;Final de Semana;Dentro da Média
19/08/2024;Uber *Uber *Trip;R$ 19,92;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
19/08/2024;Uber - NuPay;R$ 13,76;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
19/08/2024;Andreia Sousa de Arauj;R$ 82,00;COMPRAS;Nubank;Crédito;Variável;Mallu;agosto;2024;segunda-feira;Dias Úteis;Acima da Média
19/08/2024;Uber - NuPay;R$ 5,36;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
20/08/2024;Apple.Com/Bill;R$ 14,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;terça-feira;Dias Úteis;Dentro da Média
22/08/2024;Uber *Uber *Trip;R$ 10,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
23/08/2024;Uber - NuPay;R$ 8,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sexta-feira;Final de Semana;Dentro da Média
24/08/2024;Kr Food Truck;R$ 5,50;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
24/08/2024;Dellysartegourmet;R$ 12,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
25/08/2024;Janielly B - Parcela 1/3;R$ 45,00;COMPRAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;domingo;Final de Semana;Acima da Média
26/08/2024;Uber - NuPay;R$ 3,70;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
26/08/2024;Uber - NuPay;R$ 18,91;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
26/08/2024;Adobe - Saldo com estorno;R$ 0,63;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
26/08/2024;"IOF de ""Adobe";R$ 4,30;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;segunda-feira;Dias Úteis;Dentro da Média
28/08/2024;Uber - NuPay;R$ 5,07;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quarta-feira;Dias Úteis;Dentro da Média
29/08/2024;Uber - NuPay;R$ 5,05;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
29/08/2024;DES: Selma Batista da Silv 29/08;R$ 12,00;OUTROS;Bradesco;A vista;Variável;Willian;agosto;2024;quinta-feira;Dias Úteis;Dentro da Média
30/08/2024;Uber - NuPay;R$ 5,36;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sexta-feira;Final de Semana;Dentro da Média
31/08/2024;Uber - NuPay;R$ 9,90;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
31/08/2024;Dm *Spotify;R$ 21,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;agosto;2024;sábado;Final de Semana;Dentro da Média
31/08/2024;Uber - NuPay;R$ 9,94;TRANSPORTE;Nubank;Crédito;Variável;Willian;agosto;2024;sábado;Final de Semana;Dentro da Média
01/09/2024;Food - NuPay;R$ 28,84;ALIMENTACAO;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
01/09/2024;Zp *Io Privacy;R$ 19,99;ASSINATURAS;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
02/09/2024;Uber - NuPay;R$ 15,02;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
02/09/2024;Uber - NuPay;R$ 11,56;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
03/09/2024;Uber - NuPay;R$ 11,81;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;terça-feira;Dias Úteis;Dentro da Média
03/09/2024;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Dentro da Média
04/09/2024;Food - Parcela 1/2;R$ 8,35;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
04/09/2024;Uber - NuPay;R$ 4,29;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
04/09/2024;Apple.Com/Bill;R$ 14,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
08/09/2024;54.123.668 Janielly B - Parcela 2/3;R$ 45,00;COMPRAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;Htm*Trilha em da - Parcela 3/11;R$ 7,29;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
08/09/2024;Dl*Sheincom - Parcela 3/5;R$ 61,50;MODA;Nubank;Crédito;Fixa;Mallu;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;Rosimarymesquita - Parcela 2/2;R$ 22,50;MODA;Nubank;Crédito;Fixa;Mallu;setembro;2024;domingo;Final de Semana;Dentro da Média
08/09/2024;iFood - Parcela 3/4;R$ 10,90;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
08/09/2024;BRISANET - Parcela 2/2;R$ 64,53;INTERNET;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;Amazon Marketplace - Parcela 5/12;R$ 31,79;COMPRAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;Polyanna Sousa - Parcela 3/6;R$ 22,46;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
08/09/2024;Cartola Pro - Parcela 6/8;R$ 6,23;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
08/09/2024;Natura Propria - Manga - Parcela 3/4;R$ 39,98;COMPRAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;Htm*e.B.A - Esta - Parcela 5/12;R$ 54,69;EDUCAÇÃO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
08/09/2024;IFOOD- Parcela 2/2;R$ 8,35;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
09/09/2024;Mp *Cantocriador;R$ 18,50;PET;Nubank;Crédito;Fixa;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
09/09/2024;Uber - NuPay;R$ 13,02;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
09/09/2024;Uber - NuPay;R$ 4,78;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
09/09/2024;Shopee *Markotec - Parcela 1/3;R$ 37,73;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;segunda-feira;Dias Úteis;Acima da Média
09/09/2024;Shopee *Suwei - Parcela 1/3;R$ 23,98;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
10/09/2024;Amazonprimebr;R$ 19,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Dentro da Média
10/09/2024;Celular Eclemilda;R$ 50,00;COMPRAS;Dinheiro;A vista;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Acima da Média
10/09/2024;Celular Eclemilda;R$ 49,72;COMPRAS;Bradesco;A vista;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Acima da Média
10/09/2024;Spotify;R$ 5,80;ASSINATURAS;Bradesco;A vista;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Dentro da Média
11/09/2024;Uber - NuPay;R$ 4,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
12/09/2024;Totalpass;R$ 59,90;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;quinta-feira;Dias Úteis;Acima da Média
12/09/2024;Pg *Le Top - Parcela 1/3;R$ 86,00;MODA;Nubank;Crédito;Fixa;Mallu;setembro;2024;quinta-feira;Dias Úteis;Acima da Média
12/09/2024;Shopee*Shopee Kahutili;R$ 45,27;COMPRAS;Nubank;Crédito;Variável;Willian;setembro;2024;quinta-feira;Dias Úteis;Acima da Média
13/09/2024;Shopee*Shopee Mcshop - Parcela 1/2;R$ 16,22;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
13/09/2024;Google One;R$ 7,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
13/09/2024;Uber - NuPay;R$ 8,82;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
13/09/2024;DES: Selma Batista da Silv 13/09;R$ 12,00;OUTROS;Bradesco;A vista;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
13/09/2024;DES: KLAUS ROBERT CORREIA 13/09;R$ 6,00;OUTROS;Bradesco;A vista;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
14/09/2024;Uber - NuPay;R$ 18,98;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sábado;Final de Semana;Dentro da Média
14/09/2024;Uber - NuPay;R$ 21,97;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sábado;Final de Semana;Dentro da Média
15/09/2024;Iap Cosmeticos - Parcela 1/4;R$ 18,99;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
15/09/2024;Pg *Ton Israel Washi;R$ 27,00;MODA;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
15/09/2024;boleto tim;R$ 37,35;TELEFONE;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
15/09/2024;ifood - Parcela 1/2;R$ 12,53;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
15/09/2024;Copa Cafe Shopping;R$ 28,60;ALIMENTACAO;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
15/09/2024;boleto - Parcela 1/2;R$ 63,78;COMPRAS;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
15/09/2024;Ingresso.Com;R$ 27,36;COMPRAS;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
15/09/2024;ifood - Parcela 1/2;R$ 20,71;ALIMENTACAO;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
15/09/2024;ENERGISA - Parcela 1/2;R$ 66,48;LUZ;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
16/09/2024;Quitanda;R$ 74,70;ALIMENTACAO;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Acima da Média
16/09/2024;Estacao Turma da Monic;R$ 6,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/09/2024;Diniz Farma;R$ 14,90;SAUDE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/09/2024;Uber - NuPay;R$ 4,79;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/09/2024;Uber - NuPay;R$ 12,84;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
16/09/2024;DES: CRISTIANO GOMES GALDI 16/09;R$ 20,00;ALIMENTACAO;Bradesco;A vista;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
17/09/2024;ENERGISA - Parcela 1/2;R$ 65,91;LUZ;Nubank;Crédito;Fixa;Willian;setembro;2024;terça-feira;Dias Úteis;Acima da Média
18/09/2024;DES: Aline Sthefanne Queir 18/09;R$ 13,70;ALIMENTACAO;Bradesco;A vista;Variável;Willian;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
19/09/2024;Kr Food Truck;R$ 15,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;setembro;2024;quinta-feira;Dias Úteis;Dentro da Média
19/09/2024;Uber - NuPay;R$ 4,57;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;quinta-feira;Dias Úteis;Dentro da Média
19/09/2024;DES: KLAUS ROBERT CORREIA 19/09;R$ 12,00;OUTROS;Bradesco;A vista;Variável;Willian;setembro;2024;quinta-feira;Dias Úteis;Dentro da Média
20/09/2024;Uber - NuPay;R$ 4,16;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
20/09/2024;Uber *Uber *Trip;R$ 17,93;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
20/09/2024;DES: Selma Batista da Silv 20/09;R$ 30,00;OUTROS;Bradesco;A vista;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Acima da Média
22/09/2024;Zp *Io Privacy;R$ 24,99;ASSINATURAS;Nubank;Crédito;Fixa;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
23/09/2024;Mp *Cantocriador;R$ 16,25;PET;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
25/09/2024;Uber - NuPay;R$ 3,22;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;quarta-feira;Dias Úteis;Dentro da Média
26/09/2024;Apple.Com/Bill;R$ 32,90;COMPRAS;Nubank;Crédito;Variável;Mallu;setembro;2024;quinta-feira;Dias Úteis;Acima da Média
26/09/2024;DES: KLAUS ROBERT CORREIA 26/09;R$ 2,00;OUTROS;Bradesco;A vista;Variável;Willian;setembro;2024;quinta-feira;Dias Úteis;Dentro da Média
27/09/2024;Uber - NuPay;R$ 9,18;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/09/2024;Uber - NuPay;R$ 7,17;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/09/2024;Instant Gaming;R$ 10,41;GAMES;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/09/2024;"IOF de ""Instant Gaming""";R$ 0,45;GAMES;Nubank;Crédito;Variável;Willian;setembro;2024;sexta-feira;Final de Semana;Dentro da Média
27/09/2024;Adobe *Adobe;R$ 95,00;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;setembro;2024;sexta-feira;Final de Semana;Acima da Média
28/09/2024;Google Brasfoot;R$ 6,52;GAMES;Nubank;Crédito;Variável;Willian;setembro;2024;sábado;Final de Semana;Dentro da Média
29/09/2024;Pg *Ton Sandra Varie;R$ 7,00;ALIMENTACAO;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Dentro da Média
29/09/2024;Selma Batista da Silva;R$ 62,21;EDUCAÇÃO;Nubank;Crédito;Variável;Willian;setembro;2024;domingo;Final de Semana;Acima da Média
30/09/2024;Uber - NuPay;R$ 5,26;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
30/09/2024;Uber - NuPay;R$ 8,61;TRANSPORTE;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
30/09/2024;Mp *Cantocriador;R$ 18,50;PET;Nubank;Crédito;Variável;Willian;setembro;2024;segunda-feira;Dias Úteis;Dentro da Média
01/10/2024;Dm *Spotify;R$ 21,90;ASSINATURAS;Nubank;Crédito;Fixa;Mallu;outubro;2024;terça-feira;Dias Úteis;Dentro da Média
02/10/2024;Uber - NuPay;R$ 5,54;TRANSPORTE;Nubank;Crédito;Variável;Willian;outubro;2024;quarta-feira;Dias Úteis;Dentro da Média
02/10/2024;Uber - NuPay;R$ 5,71;TRANSPORTE;Nubank;Crédito;Variável;Willian;outubro;2024;quarta-feira;Dias Úteis;Dentro da Média
